OBJECTID,COMID,FDATE,RESOLUTION,GNIS_ID,GNIS_NAME,LENGTHKM,REACHCODE,FLOWDIR,WBAREACOMI,FTYPE,FCODE,Shape_Length,StreamLeve,StreamOrde,StreamCalc,FromNode,ToNode,Hydroseq,LevelPathI,Pathlength,TerminalPa,ArbolateSu,Divergence,StartFlag,TerminalFl,DnLevel,UpLevelPat,UpHydroseq,DnLevelPat,DnMinorHyd,DnDrainCou,DnHydroseq,FromMeas,ToMeas,RtnDiv,VPUIn,VPUOut,AreaSqKM,TotDASqKM,DivDASqKM,Tidal,TOTMA,WBAreaType,HWNodeSqKM,MAXELEVRAW,MINELEVRAW,MAXELEVSMO,MINELEVSMO,SLOPE,ELEVFIXED,HWTYPE,SLOPELENKM,QA_MA,VA_MA,QC_MA,VC_MA,QE_MA,VE_MA,QA_01,VA_01,QC_01,VC_01,QE_01,VE_01,QA_02,VA_02,QC_02,VC_02,QE_02,VE_02,QA_03,VA_03,QC_03,VC_03,QE_03,VE_03,QA_04,VA_04,QC_04,VC_04,QE_04,VE_04,QA_05,VA_05,QC_05,VC_05,QE_05,VE_05,QA_06,VA_06,QC_06,VC_06,QE_06,VE_06,QA_07,VA_07,QC_07,VC_07,QE_07,VE_07,QA_08,VA_08,QC_08,VC_08,QE_08,VE_08,QA_09,VA_09,QC_09,VC_09,QE_09,VE_09,QA_10,VA_10,QC_10,VC_10,QE_10,VE_10,QA_11,VA_11,QC_11,VC_11,QE_11,VE_11,QA_12,VA_12,QC_12,VC_12,QE_12,VE_12,LakeFract,SurfArea,RAreaHLoad,RPUID,VPUID,Enabled
2557639,2665617,7/15/1999 0:00:00,Medium,228689,Mill Creek,2.148000000000000,18010108000421,With Digitized,0,StreamRiver,46006,0.023478172360023,2,2,2,10006176.000000000000000,10006014.000000000000000,10052964.000000000000000,10043986.000000000000000,38.997999999999998,10013609.000000000000000,17.850000000000001,0,0,0,2,10043986.000000000000000,10059946.000000000000000,10043986.000000000000000,0.000000000000000,1,10047910.000000000000000,0.000000000000000,100.000000000000000,0,0,0,2.338200000000000,23.569199999999999,23.569199999999999,0,0.076496659210900, ,,-9998.000000000000000,6924.000000000000000,9695.000000000000000,6924.000000000000000,0.012900370000000,0, ,2.1480000,17.422999999999998,1.099360000000000,10.279000000000000,1.066260000000000,10.279000000000000,1.066260000000000,42.575000000000003,1.579560000000000,37.853999999999999,1.822740000000000,37.853999999999999,1.822740000000000,47.704999999999998,1.658720000000000,33.124000000000002,1.719120000000000,33.124000000000002,1.719120000000000,45.343000000000004,1.622790000000000,24.523000000000000,1.510970000000000,24.523000000000000,1.510970000000000,23.899000000000001,1.243890000000000,23.899000000000001,1.494620000000000,23.899000000000001,1.494620000000000,11.919000000000000,0.954940000000000,11.919000000000000,1.128240000000000,11.919000000000000,1.128240000000000,5.821000000000000,0.750300000000000,3.287000000000000,0.722070000000000,3.287000000000000,0.722070000000000,2.897000000000000,0.613470000000000,1.332000000000000,0.564460000000000,1.332000000000000,0.564460000000000,1.462000000000000,0.520570000000000,0.689000000000000,0.488830000000000,0.689000000000000,0.488830000000000,1.013000000000000,0.483010000000000,0.691000000000000,0.489110000000000,0.691000000000000,0.489110000000000,1.332000000000000,0.510330000000000,0.913000000000000,0.517930000000000,0.913000000000000,0.517930000000000,2.908000000000000,0.614090000000000,2.949000000000000,0.698910000000000,2.949000000000000,0.698910000000000,22.440000000000001,1.213110000000000,21.561000000000000,1.431510000000000,21.561000000000000,1.431510000000000,,,,18c,18,1
2557640,2664723,7/15/1999 0:00:00,Medium,228689,Mill Creek,2.240000000000000,18010108000422,With Digitized,0,StreamRiver,46006,0.024591915742202,2,2,2,10006010.000000000000000,10006176.000000000000000,10059946.000000000000000,10043986.000000000000000,41.146000000000001,10013609.000000000000000,13.643000000000001,0,0,0,2,10043986.000000000000000,10070411.000000000000000,10043986.000000000000000,0.000000000000000,1,10052964.000000000000000,0.000000000000000,100.000000000000000,0,0,0,3.519900000000000,17.026199999999999,17.026199999999999,0,0.080862842290500, ,,-9998.000000000000000,9695.000000000000000,13776.000000000000000,9695.000000000000000,0.018218750000000,0, ,2.2400000,13.053000000000001,1.086120000000000,7.488000000000000,1.051890000000000,7.488000000000000,1.051890000000000,31.844000000000001,1.557200000000000,28.545999999999999,1.821560000000000,28.545999999999999,1.821560000000000,35.560000000000002,1.632570000000000,24.545000000000002,1.704960000000000,24.545000000000002,1.704960000000000,33.814999999999998,1.597660000000000,17.808000000000000,1.486180000000000,17.808000000000000,1.486180000000000,17.934999999999999,1.229060000000000,17.934999999999999,1.490640000000000,17.934999999999999,1.490640000000000,8.955000000000000,0.945090000000000,8.955000000000000,1.125990000000000,8.955000000000000,1.125990000000000,4.382000000000000,0.744020000000000,2.344000000000000,0.709660000000000,2.344000000000000,0.709660000000000,2.190000000000000,0.609800000000000,0.983000000000000,0.561340000000000,0.983000000000000,0.561340000000000,1.109000000000000,0.518400000000000,0.523000000000000,0.489320000000000,0.523000000000000,0.489320000000000,0.748000000000000,0.478770000000000,0.518000000000000,0.488400000000000,0.518000000000000,0.488400000000000,0.979000000000000,0.504950000000000,0.663000000000000,0.513610000000000,0.663000000000000,0.513610000000000,2.205000000000000,0.610900000000000,2.231000000000000,0.699270000000000,2.231000000000000,0.699270000000000,17.138999999999999,1.207130000000000,16.832999999999998,1.451490000000000,16.832999999999998,1.451490000000000,,,,18c,18,1
2557641,2664727,7/15/1999 0:00:00,Medium,228689,Mill Creek,1.546000000000000,18010108000423,With Digitized,0,StreamRiver,46006,0.016604058800419,2,2,2,10006011.000000000000000,10006010.000000000000000,10070411.000000000000000,10043986.000000000000000,43.386000000000003,10013609.000000000000000,9.612000000000000,0,0,0,2,10043986.000000000000000,10139418.000000000000000,10043986.000000000000000,0.000000000000000,1,10059946.000000000000000,0.000000000000000,100.000000000000000,0,0,0,1.625400000000000,11.662200000000000,11.662200000000000,0,0.056925704656500, ,,-9998.000000000000000,13752.000000000000000,17824.000000000000000,13776.000000000000000,0.026183690000000,0, ,1.5460000,9.365000000000000,1.066530000000000,5.202000000000000,1.031270000000000,5.202000000000000,1.031270000000000,22.771999999999998,1.523620000000000,20.609000000000002,1.809950000000000,20.609000000000002,1.809950000000000,25.341999999999999,1.594620000000000,17.370999999999999,1.679670000000000,17.370999999999999,1.679670000000000,24.084000000000000,1.560310000000000,12.298000000000000,1.449910000000000,12.298000000000000,1.449910000000000,12.907999999999999,1.207360000000000,12.907999999999999,1.479630000000000,12.907999999999999,1.479630000000000,6.455000000000000,0.930590000000000,6.455000000000000,1.119040000000000,6.455000000000000,1.119040000000000,3.161000000000000,0.734270000000000,1.590000000000000,0.693620000000000,1.590000000000000,0.693620000000000,1.582000000000000,0.603280000000000,0.691000000000000,0.555870000000000,0.691000000000000,0.555870000000000,0.802000000000000,0.513980000000000,0.379000000000000,0.488290000000000,0.379000000000000,0.488290000000000,0.532000000000000,0.473710000000000,0.373000000000000,0.486770000000000,0.373000000000000,0.486770000000000,0.690000000000000,0.498190000000000,0.460000000000000,0.507780000000000,0.460000000000000,0.507780000000000,1.625000000000000,0.607510000000000,1.641000000000000,0.700130000000000,1.641000000000000,0.700130000000000,12.611000000000001,1.196310000000000,12.699000000000000,1.469520000000000,12.699000000000000,1.469520000000000,,,,18c,18,1
2557642,2664735,7/15/1999 0:00:00,Medium,228689,Mill Creek,4.394000000000000,18010108000424,With Digitized,0,StreamRiver,46006,0.048510044784548,2,1,1,10093507.000000000000000,10006011.000000000000000,10139418.000000000000000,10043986.000000000000000,44.932000000000002,10013609.000000000000000,4.394000000000000,0,1,0,2,0.000000000000000,0.000000000000000,10043986.000000000000000,0.000000000000000,1,10070411.000000000000000,0.000000000000000,100.000000000000000,0,0,0,5.619600000000000,5.619600000000000,5.619600000000000,0,0.161417068050000, ,0.346500000000000,49941.000000000000000,17824.000000000000000,49941.000000000000000,17824.000000000000000,0.075658420000000,0,H,4.2449999,4.943000000000000,1.072890000000000,2.580000000000000,1.033670000000000,2.580000000000000,1.033670000000000,11.943000000000000,1.529670000000000,11.007999999999999,1.875430000000000,11.007999999999999,1.875430000000000,13.192000000000000,1.595900000000000,8.923999999999999,1.710170000000000,8.923999999999999,1.710170000000000,12.529999999999999,1.561180000000000,6.030000000000000,1.446760000000000,6.030000000000000,1.446760000000000,6.848000000000000,1.217360000000000,6.848000000000000,1.526310000000000,6.848000000000000,1.526310000000000,3.430000000000000,0.938050000000000,3.430000000000000,1.152070000000000,3.430000000000000,1.152070000000000,1.684000000000000,0.739960000000000,0.751000000000000,0.685000000000000,0.751000000000000,0.685000000000000,0.840000000000000,0.606690000000000,0.348000000000000,0.558720000000000,0.348000000000000,0.558720000000000,0.424000000000000,0.515880000000000,0.424000000000000,0.586400000000000,0.424000000000000,0.586400000000000,0.288000000000000,0.477360000000000,0.207000000000000,0.498370000000000,0.207000000000000,0.498370000000000,0.363000000000000,0.499450000000000,0.236000000000000,0.512070000000000,0.236000000000000,0.512070000000000,0.958000000000000,0.628260000000000,0.965000000000000,0.738640000000000,0.965000000000000,0.738640000000000,6.941000000000000,1.223900000000000,7.337000000000000,1.571740000000000,7.337000000000000,1.571740000000000,,,,18c,18,1
2557678,2665637,7/15/1999 0:00:00,Medium,234032,Horse Creek,5.891000000000000,18010108000455,With Digitized,0,StreamRiver,46006,0.063072975133044,2,1,1,10093630.000000000000000,10006126.000000000000000,10139298.000000000000000,10139298.000000000000000,59.305999999999997,10013609.000000000000000,5.891000000000000,0,1,0,1,0.000000000000000,0.000000000000000,10013609.000000000000000,0.000000000000000,1,10020905.000000000000000,0.000000000000000,100.000000000000000,0,0,0,10.368900000000000,10.368900000000000,10.368900000000000,0,0.198622922826000, ,0.204300000000000,48856.000000000000000,12085.000000000000000,48856.000000000000000,12085.000000000000000,0.064060970000000,0,H,5.7399998,9.226000000000001,1.166240000000000,5.117000000000000,1.126240000000000,5.117000000000000,1.126240000000000,22.282000000000000,1.678490000000000,20.178000000000001,2.003030000000000,20.178000000000001,2.003030000000000,24.731000000000002,1.756490000000000,16.943999999999999,1.852910000000000,16.943999999999999,1.852910000000000,23.553000000000001,1.719450000000000,12.003000000000000,1.594540000000000,12.003000000000000,1.594540000000000,12.614000000000001,1.321230000000000,12.614000000000001,1.628890000000000,12.614000000000001,1.628890000000000,6.306000000000000,1.009290000000000,6.306000000000000,1.222200000000000,6.306000000000000,1.222200000000000,3.098000000000000,0.788950000000000,1.552000000000000,0.742450000000000,1.552000000000000,0.742450000000000,1.534000000000000,0.639260000000000,0.668000000000000,0.585810000000000,0.668000000000000,0.585810000000000,0.777000000000000,0.538960000000000,0.368000000000000,0.510530000000000,0.368000000000000,0.510530000000000,0.528000000000000,0.496190000000000,0.371000000000000,0.511400000000000,0.371000000000000,0.511400000000000,0.679000000000000,0.523030000000000,0.453000000000000,0.534110000000000,0.453000000000000,0.534110000000000,1.760000000000000,0.664310000000000,1.779000000000000,0.775080000000000,1.779000000000000,0.775080000000000,12.927000000000000,1.334500000000000,12.991000000000000,1.649710000000000,12.991000000000000,1.649710000000000,,,,18c,18,1
2557688,2666849,7/15/1999 0:00:00,Medium, , ,2.491000000000000,18010108000476,With Digitized,0,StreamRiver,46003,0.026725847456270,2,1,1,10093761.000000000000000,10006392.000000000000000,10139185.000000000000000,10139185.000000000000000,92.623999999999995,10013609.000000000000000,2.491000000000000,0,1,0,1,0.000000000000000,0.000000000000000,10013609.000000000000000,0.000000000000000,1,10043979.000000000000000,0.000000000000000,100.000000000000000,0,0,0,3.334500000000000,3.334500000000000,3.334500000000000,0,0.101060884864000, ,0.243000000000000,42382.000000000000000,28141.000000000000000,42382.000000000000000,28456.000000000000000,0.059487390000000,0,H,2.3410001,3.575000000000000,0.971600000000000,1.808000000000000,0.935970000000000,1.808000000000000,0.935970000000000,8.223000000000001,1.340550000000000,7.660000000000000,1.659300000000000,7.660000000000000,1.659300000000000,9.403000000000000,1.416720000000000,6.317000000000000,1.527860000000000,6.317000000000000,1.527860000000000,9.015000000000001,1.392200000000000,9.015000000000001,1.781340000000000,9.015000000000001,1.781340000000000,4.792000000000000,1.083250000000000,4.792000000000000,1.361460000000000,4.792000000000000,1.361460000000000,2.403000000000000,0.845480000000000,2.403000000000000,1.038320000000000,2.403000000000000,1.038320000000000,1.170000000000000,0.674890000000000,0.487000000000000,0.621130000000000,0.487000000000000,0.621130000000000,0.598000000000000,0.565010000000000,0.240000000000000,0.523170000000000,0.240000000000000,0.523170000000000,0.291000000000000,0.483450000000000,0.291000000000000,0.546310000000000,0.291000000000000,0.546310000000000,0.179000000000000,0.443640000000000,0.132000000000000,0.464750000000000,0.132000000000000,0.464750000000000,0.263000000000000,0.474300000000000,0.263000000000000,0.533860000000000,0.263000000000000,0.533860000000000,1.239000000000000,0.686210000000000,1.249000000000000,0.824060000000000,1.249000000000000,0.824060000000000,5.326000000000000,1.127960000000000,5.753000000000000,1.468780000000000,5.753000000000000,1.468780000000000,,,,18c,18,1
2557689,2666853,7/15/1999 0:00:00,Medium, , ,2.072000000000000,18010108000477,With Digitized,0,StreamRiver,46003,0.023332476713969,2,1,1,10093763.000000000000000,10006378.000000000000000,10139183.000000000000000,10139183.000000000000000,95.983000000000004,10013609.000000000000000,2.072000000000000,0,1,0,1,0.000000000000000,0.000000000000000,10013609.000000000000000,0.000000000000000,1,10052957.000000000000000,0.000000000000000,100.000000000000000,0,0,0,2.999700000000000,2.999700000000000,2.999700000000000,0,0.080849402685800, ,0.158400000000000,49447.000000000000000,30285.000000000000000,49447.000000000000000,30285.000000000000000,0.099698230000000,0,H,1.9220001,3.237000000000000,1.011440000000000,1.622000000000000,0.973160000000000,1.622000000000000,0.973160000000000,7.373000000000000,1.396860000000000,6.889000000000000,1.741240000000000,6.889000000000000,1.741240000000000,8.505000000000001,1.482630000000000,5.702000000000000,1.604340000000000,5.702000000000000,1.604340000000000,8.196000000000000,1.459780000000000,8.196000000000000,1.879700000000000,8.196000000000000,1.879700000000000,4.339000000000000,1.129790000000000,4.339000000000000,1.429360000000000,4.339000000000000,1.429360000000000,2.179000000000000,0.878170000000000,2.179000000000000,1.085990000000000,2.179000000000000,1.085990000000000,1.058000000000000,0.696630000000000,0.432000000000000,0.637680000000000,0.432000000000000,0.637680000000000,0.540000000000000,0.580030000000000,0.215000000000000,0.535720000000000,0.215000000000000,0.535720000000000,0.268000000000000,0.495650000000000,0.268000000000000,0.563940000000000,0.268000000000000,0.563940000000000,0.165000000000000,0.453130000000000,0.122000000000000,0.476660000000000,0.122000000000000,0.476660000000000,0.252000000000000,0.489620000000000,0.252000000000000,0.555720000000000,0.252000000000000,0.555720000000000,1.136000000000000,0.711570000000000,1.145000000000000,0.860930000000000,1.145000000000000,0.860930000000000,4.878000000000000,1.182480000000000,5.307000000000000,1.555870000000000,5.307000000000000,1.555870000000000,,,,18c,18,1
2557690,2666855,7/15/1999 0:00:00,Medium, , ,2.988000000000000,18010108000478,With Digitized,0,StreamRiver,46003,0.032571548909544,2,1,1,10093764.000000000000000,10006379.000000000000000,10139182.000000000000000,10139182.000000000000000,96.671000000000006,10013609.000000000000000,2.988000000000000,0,1,0,1,0.000000000000000,0.000000000000000,10013609.000000000000000,0.000000000000000,1,10059920.000000000000000,0.000000000000000,100.000000000000000,0,0,0,4.453200000000000,4.453200000000000,4.453200000000000,0,0.106048527583000, ,0.274500000000000,65529.000000000000000,30749.000000000000000,65529.000000000000000,30749.000000000000000,0.122594280000000,0,H,2.8369999,5.325000000000000,1.110610000000000,2.800000000000000,1.069910000000000,2.800000000000000,1.069910000000000,11.988000000000000,1.542720000000000,11.048999999999999,1.886890000000000,11.048999999999999,1.886890000000000,13.779999999999999,1.637500000000000,9.329000000000001,1.751250000000000,9.329000000000001,1.751250000000000,13.226000000000001,1.608850000000000,6.396000000000000,1.489200000000000,6.396000000000000,1.489200000000000,7.047000000000000,1.239300000000000,7.047000000000000,1.551560000000000,7.047000000000000,1.551560000000000,3.537000000000000,0.953960000000000,3.537000000000000,1.170510000000000,3.537000000000000,1.170510000000000,1.723000000000000,0.749030000000000,0.772000000000000,0.692600000000000,0.772000000000000,0.692600000000000,0.890000000000000,0.618660000000000,0.370000000000000,0.568380000000000,0.370000000000000,0.568380000000000,0.442000000000000,0.522350000000000,0.210000000000000,0.500850000000000,0.210000000000000,0.500850000000000,0.270000000000000,0.473080000000000,0.195000000000000,0.493420000000000,0.195000000000000,0.493420000000000,0.442000000000000,0.522350000000000,0.290000000000000,0.536830000000000,0.290000000000000,0.536830000000000,2.487000000000000,0.843840000000000,2.519000000000000,1.028330000000000,2.519000000000000,1.028330000000000,8.106999999999999,1.311210000000000,8.462999999999999,1.678500000000000,8.462999999999999,1.678500000000000,,,,18c,18,1
2558165,2664615,7/29/2004 0:00:00,Medium, , ,1.507000000000000,18010108000876,With Digitized,0,StreamRiver,46003,0.015649869786428,2,1,1,10093481.000000000000000,10005966.000000000000000,10139444.000000000000000,10089472.000000000000000,9.038000000000000,10013609.000000000000000,1.507000000000000,0,1,0,2,0.000000000000000,0.000000000000000,10089472.000000000000000,0.000000000000000,1,10089472.000000000000000,65.899870000000007,100.000000000000000,0,0,0,1.425600000000000,1.425600000000000,1.425600000000000,0,0.068034900804000, ,0.108900000000000,30617.000000000000000,22706.000000000000000,30617.000000000000000,22706.000000000000000,0.058254780000000,0,H,1.3580000,1.186000000000000,0.841110000000000,1.186000000000000,0.841110000000000,1.186000000000000,0.841110000000000,2.867000000000000,1.159640000000000,2.867000000000000,1.159640000000000,2.867000000000000,1.159640000000000,3.138000000000000,1.201460000000000,3.138000000000000,1.201460000000000,3.138000000000000,1.201460000000000,2.963000000000000,1.174660000000000,2.963000000000000,1.174660000000000,2.963000000000000,1.174660000000000,1.647000000000000,0.942590000000000,1.647000000000000,0.942590000000000,1.647000000000000,0.942590000000000,0.829000000000000,0.748860000000000,0.829000000000000,0.748860000000000,0.829000000000000,0.748860000000000,0.402000000000000,0.608310000000000,0.136000000000000,0.477070000000000,0.136000000000000,0.477070000000000,0.201000000000000,0.515960000000000,0.073000000000000,0.429610000000000,0.073000000000000,0.429610000000000,0.105000000000000,0.455420000000000,0.105000000000000,0.455420000000000,0.105000000000000,0.455420000000000,0.076000000000000,0.432230000000000,0.058000000000000,0.415680000000000,0.058000000000000,0.415680000000000,0.095000000000000,0.447810000000000,0.095000000000000,0.447810000000000,0.095000000000000,0.447810000000000,0.214000000000000,0.522980000000000,0.214000000000000,0.522980000000000,0.214000000000000,0.522980000000000,1.696000000000000,0.952540000000000,2.011000000000000,1.013530000000000,2.011000000000000,1.013530000000000,,,,18c,18,1
2558166,2664571,7/29/2004 0:00:00,Medium, , ,2.923000000000000,18010108000876,With Digitized,0,StreamRiver,46006,0.028932413356938,2,1,1,10005966.000000000000000,10005947.000000000000000,10089472.000000000000000,10089472.000000000000000,6.115000000000000,10013609.000000000000000,4.430000000000000,0,0,0,1,10089472.000000000000000,10139444.000000000000000,10013609.000000000000000,0.000000000000000,1,10013773.000000000000000,0.000000000000000,65.899870000000007,0,0,0,3.193200000000000,4.618800000000000,4.618800000000000,0,0.111226626139000, ,,-9998.000000000000000,588.000000000000000,22706.000000000000000,588.000000000000000,0.075668830000000,0, ,2.9230001,3.885000000000000,1.036580000000000,1.981000000000000,0.997910000000000,1.981000000000000,0.997910000000000,9.330000000000000,1.467920000000000,8.660000000000000,1.817520000000000,8.660000000000000,1.817520000000000,10.164000000000000,1.521860000000000,6.838000000000000,1.639610000000000,6.838000000000000,1.639610000000000,9.612000000000000,1.486400000000000,9.612000000000000,1.903450000000000,9.612000000000000,1.903450000000000,5.426000000000000,1.177920000000000,5.426000000000000,1.485760000000000,5.426000000000000,1.485760000000000,2.716000000000000,0.910520000000000,2.716000000000000,1.123700000000000,2.716000000000000,1.123700000000000,1.325000000000000,0.719700000000000,0.565000000000000,0.662580000000000,0.565000000000000,0.662580000000000,0.671000000000000,0.594980000000000,0.273000000000000,0.549110000000000,0.273000000000000,0.549110000000000,0.361000000000000,0.514600000000000,0.361000000000000,0.587610000000000,0.361000000000000,0.587610000000000,0.248000000000000,0.477330000000000,0.180000000000000,0.501340000000000,0.180000000000000,0.501340000000000,0.310000000000000,0.498580000000000,0.310000000000000,0.565910000000000,0.310000000000000,0.565910000000000,0.833000000000000,0.629860000000000,0.838000000000000,0.745050000000000,0.838000000000000,0.745050000000000,5.647000000000000,1.196550000000000,6.070000000000000,1.558010000000000,6.070000000000000,1.558010000000000,,,,18c,18,1
2558167,2664567,7/29/2004 0:00:00,Medium, , ,3.253000000000000,18010108000877,With Digitized,0,StreamRiver,46006,0.033285979814134,2,1,1,10093473.000000000000000,10005948.000000000000000,10139452.000000000000000,10139452.000000000000000,6.825000000000000,10013609.000000000000000,3.253000000000000,0,1,0,1,0.000000000000000,0.000000000000000,10013609.000000000000000,0.000000000000000,1,10013933.000000000000000,0.000000000000000,100.000000000000000,0,0,0,2.808900000000000,2.808900000000000,2.808900000000000,0,0.133117599957000, ,0.423900000000000,18362.000000000000000,424.000000000000000,18362.000000000000000,588.000000000000000,0.057280050000000,0,H,3.1029999,2.276000000000000,0.927940000000000,2.276000000000000,0.927940000000000,2.276000000000000,0.927940000000000,5.516000000000000,1.299730000000000,5.197000000000000,1.268860000000000,5.197000000000000,1.268860000000000,6.019000000000000,1.346750000000000,6.019000000000000,1.346750000000000,6.019000000000000,1.346750000000000,5.686000000000000,1.315840000000000,5.686000000000000,1.315840000000000,5.686000000000000,1.315840000000000,3.165000000000000,1.046500000000000,3.165000000000000,1.046500000000000,3.165000000000000,1.046500000000000,1.582000000000000,0.819130000000000,1.582000000000000,0.819130000000000,1.582000000000000,0.819130000000000,0.780000000000000,0.659240000000000,0.300000000000000,0.519630000000000,0.300000000000000,0.519630000000000,0.384000000000000,0.549210000000000,0.149000000000000,0.454060000000000,0.149000000000000,0.454060000000000,0.195000000000000,0.476440000000000,0.195000000000000,0.476440000000000,0.195000000000000,0.476440000000000,0.140000000000000,0.449320000000000,0.104000000000000,0.428740000000000,0.104000000000000,0.428740000000000,0.188000000000000,0.473210000000000,0.188000000000000,0.473210000000000,0.188000000000000,0.473210000000000,0.383000000000000,0.548880000000000,0.383000000000000,0.548880000000000,0.383000000000000,0.548880000000000,3.295000000000000,1.062440000000000,3.701000000000000,1.110440000000000,3.701000000000000,1.110440000000000,,,,18c,18,1
2558168,2664579,7/30/2004 0:00:00,Medium, , ,2.388000000000000,18010108000878,With Digitized,0,StreamRiver,46006,0.023152659136922,2,2,2,10005969.000000000000000,10005952.000000000000000,10070415.000000000000000,10070415.000000000000000,9.569000000000001,10013609.000000000000000,7.733000000000000,0,0,0,1,10070415.000000000000000,10089465.000000000000000,10013609.000000000000000,0.000000000000000,1,10014286.000000000000000,0.000000000000000,100.000000000000000,0,0,0,1.957500000000000,6.660000000000000,6.660000000000000,0,0.094635482166200, ,,-9998.000000000000000,624.000000000000000,8123.000000000000000,624.000000000000000,0.031402840000000,0, ,2.3880000,5.209000000000000,0.993040000000000,2.733000000000000,0.958190000000000,2.733000000000000,0.958190000000000,12.661000000000000,1.405590000000000,11.651000000000000,1.711740000000000,11.651000000000000,1.711740000000000,13.940000000000000,1.463120000000000,9.440000000000000,1.563370000000000,9.440000000000000,1.563370000000000,13.212999999999999,1.430740000000000,6.389000000000000,1.328420000000000,6.389000000000000,1.328420000000000,7.195000000000000,1.121150000000000,7.195000000000000,1.394840000000000,7.195000000000000,1.394840000000000,3.616000000000000,0.872410000000000,3.616000000000000,1.062350000000000,3.616000000000000,1.062350000000000,1.760000000000000,0.693200000000000,0.791000000000000,0.644790000000000,0.791000000000000,0.644790000000000,0.887000000000000,0.575830000000000,0.369000000000000,0.532790000000000,0.369000000000000,0.532790000000000,0.447000000000000,0.494250000000000,0.212000000000000,0.475580000000000,0.212000000000000,0.475580000000000,0.283000000000000,0.454200000000000,0.204000000000000,0.472200000000000,0.204000000000000,0.472200000000000,0.434000000000000,0.491360000000000,0.284000000000000,0.503660000000000,0.284000000000000,0.503660000000000,0.795000000000000,0.560720000000000,0.799000000000000,0.646590000000000,0.799000000000000,0.646590000000000,7.319000000000000,1.128550000000000,7.704000000000000,1.435000000000000,7.704000000000000,1.435000000000000,,,,18c,18,1
2558169,2664639,7/29/2004 0:00:00,Medium, , ,1.961000000000000,18010108000879,With Digitized,0,StreamRiver,46006,0.019113526602113,2,1,1,10005986.000000000000000,10005969.000000000000000,10089465.000000000000000,10070415.000000000000000,11.957000000000001,10013609.000000000000000,3.591000000000000,0,0,0,2,10070415.000000000000000,10139437.000000000000000,10070415.000000000000000,0.000000000000000,1,10070415.000000000000000,0.000000000000000,54.412979999999997,0,0,0,2.312100000000000,3.445200000000000,3.445200000000000,0,0.079761388130200, ,,-9998.000000000000000,8039.000000000000000,17171.000000000000000,8123.000000000000000,0.046139720000000,0, ,1.9610000,2.675000000000000,0.933590000000000,2.675000000000000,0.933590000000000,2.675000000000000,0.933590000000000,6.499000000000000,1.310070000000000,6.095000000000000,1.276510000000000,6.095000000000000,1.276510000000000,7.196000000000000,1.365750000000000,7.196000000000000,1.365750000000000,7.196000000000000,1.365750000000000,6.824000000000000,1.336370000000000,6.824000000000000,1.336370000000000,6.824000000000000,1.336370000000000,3.691000000000000,1.050150000000000,3.691000000000000,1.050150000000000,3.691000000000000,1.050150000000000,1.857000000000000,0.823440000000000,1.857000000000000,0.823440000000000,1.857000000000000,0.823440000000000,0.909000000000000,0.660850000000000,0.361000000000000,0.524240000000000,0.361000000000000,0.524240000000000,0.456000000000000,0.552740000000000,0.179000000000000,0.457110000000000,0.179000000000000,0.457110000000000,0.231000000000000,0.478680000000000,0.231000000000000,0.478680000000000,0.231000000000000,0.478680000000000,0.143000000000000,0.440400000000000,0.106000000000000,0.420990000000000,0.106000000000000,0.420990000000000,0.217000000000000,0.473120000000000,0.217000000000000,0.473120000000000,0.217000000000000,0.473120000000000,0.395000000000000,0.534800000000000,0.395000000000000,0.534800000000000,0.395000000000000,0.534800000000000,3.713000000000000,1.052490000000000,4.130000000000000,1.095760000000000,4.130000000000000,1.095760000000000,,,,18c,18,1
